id,room_id,partner_id,room_recommendation_action_id,snapshot_date,discount_pct,estimated_inquiry_uplift_pct,estimated_reservation_uplift_pct,estimated_revenue_uplift_pct,expected_revenue,expected_occupancy_rate,simulation_type,confidence_score,simulation_factors_json,is_recommended,simulated_at,created_at,updated_at
512,145,6,134,12/5/2026,10,4.3,4.62,-3.29,773979.8,73.23,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -3.29, ""long_term_growth_bonus"": 1.39, ""short_term_revenue_impact"": -4.68}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 9180, ""anchor_revenue_used"": 800310, ""targeted_daily_value"": 36880, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9677, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
513,145,6,134,12/5/2026,15,6.45,6.93,-4.95,760694.66,74.85,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -4.95, ""long_term_growth_bonus"": 2.08, ""short_term_revenue_impact"": -7.03}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 9180, ""anchor_revenue_used"": 800310, ""targeted_daily_value"": 36880, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9677, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
514,146,6,135,12/5/2026,0,0,0,0,452970,0,campaign_discount,44.15,"{""campaign_type"": 1, ""price_gap_pct"": 6.6, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""anchor_revenue_used"": 452970, ""targeted_daily_value"": 20340, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.943, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
515,146,6,135,12/5/2026,5,4.34,3.58,-0.39,451203.42,72.51,campaign_discount,47.15,"{""campaign_type"": 1, ""price_gap_pct"": 6.6, ""hybrid_metrics"": {""total_uplift_score"": -0.39, ""long_term_growth_bonus"": 1.07, ""short_term_revenue_impact"": -1.46}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 11340, ""anchor_revenue_used"": 452970, ""targeted_daily_value"": 20340, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.943, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
516,146,6,135,12/5/2026,10,7.86,6.68,-1.21,447489.06,74.68,campaign_discount,50.15,"{""campaign_type"": 1, ""price_gap_pct"": 6.6, ""hybrid_metrics"": {""total_uplift_score"": -1.21, ""long_term_growth_bonus"": 2, ""short_term_revenue_impact"": -3.21}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 11340, ""anchor_revenue_used"": 452970, ""targeted_daily_value"": 20340, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.943, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
517,146,6,135,12/5/2026,15,11.37,9.78,-2.04,443729.41,76.85,campaign_discount,53.15,"{""campaign_type"": 1, ""price_gap_pct"": 6.6, ""hybrid_metrics"": {""total_uplift_score"": -2.04, ""long_term_growth_bonus"": 2.93, ""short_term_revenue_impact"": -4.97}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 11340, ""anchor_revenue_used"": 452970, ""targeted_daily_value"": 20340, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.943, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
518,147,6,136,12/5/2026,0,0,0,0,305340,0,price_adjustment,30,"{""campaign_type"": null, ""price_gap_pct"": 35.6, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""price_adjustment"", ""simulation_type"": ""price_adjustment"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""broad"", ""anchor_revenue_used"": 305340, ""targeted_daily_value"": 4700, ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 42.5, ""discount_component_share"": 0.3232, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
519,147,6,136,12/5/2026,5,4.13,3.3,1.78,310775.05,72.31,price_adjustment,30,"{""campaign_type"": null, ""price_gap_pct"": 35.6, ""hybrid_metrics"": {""total_uplift_score"": 1.78, ""long_term_growth_bonus"": 0.99, ""short_term_revenue_impact"": 0.79}, ""primary_action"": ""price_adjustment"", ""simulation_type"": ""price_adjustment"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 4700, ""anchor_revenue_used"": 305340, ""targeted_daily_value"": 4700, ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 42.5, ""discount_component_share"": 0.3232, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
520,147,6,136,12/5/2026,10,5.95,5.25,2.31,312393.35,73.68,price_adjustment,31.5,"{""campaign_type"": null, ""price_gap_pct"": 35.6, ""hybrid_metrics"": {""total_uplift_score"": 2.31, ""long_term_growth_bonus"": 1.58, ""short_term_revenue_impact"": 0.73}, ""primary_action"": ""price_adjustment"", ""simulation_type"": ""price_adjustment"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 4700, ""anchor_revenue_used"": 305340, ""targeted_daily_value"": 4700, ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 42.5, ""discount_component_share"": 0.3232, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
521,147,6,136,12/5/2026,15,7.77,7.21,2.85,314042.19,75.05,price_adjustment,34.5,"{""campaign_type"": null, ""price_gap_pct"": 35.6, ""hybrid_metrics"": {""total_uplift_score"": 2.85, ""long_term_growth_bonus"": 2.16, ""short_term_revenue_impact"": 0.69}, ""primary_action"": ""price_adjustment"", ""simulation_type"": ""price_adjustment"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 4700, ""anchor_revenue_used"": 305340, ""targeted_daily_value"": 4700, ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 42.5, ""discount_component_share"": 0.3232, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
522,148,6,137,12/5/2026,0,0,0,0,349440,0,campaign_discount,57.8,"{""campaign_type"": 1, ""price_gap_pct"": 8, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""anchor_revenue_used"": 349440, ""targeted_daily_value"": 15800, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 0.9495, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
523,148,6,137,12/5/2026,5,5.91,4.49,0.43,350942.59,73.14,campaign_discount,60.8,"{""campaign_type"": 1, ""price_gap_pct"": 8, ""hybrid_metrics"": {""total_uplift_score"": 0.43, ""long_term_growth_bonus"": 1.35, ""short_term_revenue_impact"": -0.92}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 6800, ""anchor_revenue_used"": 349440, ""targeted_daily_value"": 15800, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 0.9495, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
524,148,6,137,12/5/2026,10,10.52,8.23,0.17,350034.05,75.76,campaign_discount,63.8,"{""campaign_type"": 1, ""price_gap_pct"": 8, ""hybrid_metrics"": {""total_uplift_score"": 0.17, ""long_term_growth_bonus"": 2.47, ""short_term_revenue_impact"": -2.3}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 6800, ""anchor_revenue_used"": 349440, ""targeted_daily_value"": 15800, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 0.9495, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
525,148,6,137,12/5/2026,15,15.12,11.96,-0.1,349090.56,78.37,campaign_discount,66.8,"{""campaign_type"": 1, ""price_gap_pct"": 8, ""hybrid_metrics"": {""total_uplift_score"": -0.1, ""long_term_growth_bonus"": 3.59, ""short_term_revenue_impact"": -3.69}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 6800, ""anchor_revenue_used"": 349440, ""targeted_daily_value"": 15800, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""discount_component_share"": 0.9495, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
526,149,6,138,12/5/2026,0,0,0,0,320040,0,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""anchor_revenue_used"": 320040, ""targeted_daily_value"": 14400, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9449, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
527,149,6,138,12/5/2026,5,2.15,2.31,-1.56,315047.38,71.62,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -1.56, ""long_term_growth_bonus"": 0.69, ""short_term_revenue_impact"": -2.25}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 5400, ""anchor_revenue_used"": 320040, ""targeted_daily_value"": 14400, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9449, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
528,149,6,138,12/5/2026,10,4.3,4.62,-3.12,310054.75,73.23,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -3.12, ""long_term_growth_bonus"": 1.39, ""short_term_revenue_impact"": -4.51}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 5400, ""anchor_revenue_used"": 320040, ""targeted_daily_value"": 14400, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9449, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
529,149,6,138,12/5/2026,15,6.45,6.93,-4.68,305062.13,74.85,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -4.68, ""long_term_growth_bonus"": 2.08, ""short_term_revenue_impact"": -6.76}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 5400, ""anchor_revenue_used"": 320040, ""targeted_daily_value"": 14400, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9449, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
530,150,6,139,12/5/2026,0,0,0,0,414330,0,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""anchor_revenue_used"": 414330, ""targeted_daily_value"": 18500, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9377, ""avg_market_occupancy_rate"": 0.7}",1,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
531,150,6,139,12/5/2026,5,2.15,2.31,-1.53,407990.75,71.62,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -1.53, ""long_term_growth_bonus"": 0.69, ""short_term_revenue_impact"": -2.22}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 9500, ""anchor_revenue_used"": 414330, ""targeted_daily_value"": 18500, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9377, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
532,150,6,139,12/5/2026,10,4.3,4.62,-3.06,401651.5,73.23,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -3.06, ""long_term_growth_bonus"": 1.39, ""short_term_revenue_impact"": -4.45}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 9500, ""anchor_revenue_used"": 414330, ""targeted_daily_value"": 18500, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9377, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
533,150,6,139,12/5/2026,15,6.45,6.93,-4.59,395312.25,74.85,campaign_discount,30,"{""campaign_type"": 1, ""price_gap_pct"": 0, ""hybrid_metrics"": {""total_uplift_score"": -4.59, ""long_term_growth_bonus"": 2.08, ""short_term_revenue_impact"": -6.67}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 9500, ""anchor_revenue_used"": 414330, ""targeted_daily_value"": 18500, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""discount_component_share"": 0.9377, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
534,151,6,140,12/5/2026,0,0,0,0,280140,0,campaign_discount,44.15,"{""campaign_type"": 1, ""price_gap_pct"": -6.6, ""hybrid_metrics"": {""total_uplift_score"": 0, ""long_term_growth_bonus"": 0, ""short_term_revenue_impact"": 0}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""anchor_revenue_used"": 280140, ""targeted_daily_value"": 12500, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.937, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
535,151,6,140,12/5/2026,5,3.52,3.1,-0.8,277898.88,72.17,campaign_discount,47.15,"{""campaign_type"": 1, ""price_gap_pct"": -6.6, ""hybrid_metrics"": {""total_uplift_score"": -0.8, ""long_term_growth_bonus"": 0.93, ""short_term_revenue_impact"": -1.73}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 3500, ""anchor_revenue_used"": 280140, ""targeted_daily_value"": 12500, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.937, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
536,151,6,140,12/5/2026,10,7.03,6.2,-1.6,275657.76,74.34,campaign_discount,50.15,"{""campaign_type"": 1, ""price_gap_pct"": -6.6, ""hybrid_metrics"": {""total_uplift_score"": -1.6, ""long_term_growth_bonus"": 1.86, ""short_term_revenue_impact"": -3.46}, ""primary_action"": ""campaign_launch"", ""simulation_type"": ""campaign_discount"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 3500, ""anchor_revenue_used"": 280140, ""targeted_daily_value"": 12500, ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 53.84, ""discount_component_share"": 0.937, ""avg_market_occupancy_rate"": 0.7}",0,12/5/2026 10:40,12/5/2026 10:40,12/5/2026 10:40
